,estcodigo,estnome,orgsigla,estlongitude,estlatitude,estaltitude,t_med_medio,v_vento_medio,ini_temp,fim_temp,ini_vento,fim_vento
445,22424737,Piracicaba,Inmet,-47.62332,-22.70313,566.46,21.837701942865873,1.8985354740887523,2006-12-04,2020-11-20,2006-12-04,2020-11-20
446,21484945,Lins,Inmet,-49.73485,-21.66605,460.65,23.568712900942398,1.6404076137887618,2006-12-04,2021-03-27,2006-12-04,2021-03-27
447,23024531,Taubaté,Inmet,-45.52084,-23.04167,582.26,21.020075847194704,1.9316079985588186,1991-02-20,2021-02-26,1991-02-20,2021-02-26
448,20244957,Votuporanga,Inmet,-49.96603,-20.40322,510.37,24.329736313322364,1.7137445705478485,2007-07-03,2021-08-25,2007-07-03,2021-08-25
449,18485236,Chapadão do Sul,Inmet,-52.60262,-18.80219,820.82,22.822247981981587,2.1387058228656612,2000-01-01,2020-02-22,2000-01-01,2020-02-22
450,19255433,São Gabriel do Oeste,Inmet,-54.55309,-19.42032,646.0,23.212082011795125,1.6202015903040485,2000-01-01,2021-04-09,2000-01-01,2021-04-09
451,20095035,Jales,Inmet,-50.59513,-20.16503,460.44,24.58593268980565,2.410405907844432,2007-08-26,2021-08-24,2007-08-26,2021-08-24
452,21195055,Valparaiso,Inmet,-50.93016,-21.31914,381.9,23.95598115227212,2.100135183577806,2007-08-29,2021-08-25,2007-08-29,2021-08-25
453,21054955,José Bonifácio,Inmet,-49.92039,-21.08568,408.35,23.431359777896677,2.1890679419244985,2007-09-04,2020-05-18,2007-09-04,2020-05-18
454,21084850,Ariranha,Inmet,-48.84043,-21.13294,525.44,23.37018875477891,1.8238270882123324,2007-11-19,2021-08-25,2007-11-19,2021-08-25
455,21514848,Ibitinga,Inmet,-48.79972,-21.85557,496.75,22.456280702448744,1.7360494036928464,2007-11-19,2021-08-25,2007-11-19,2021-08-25
456,21464704,Casa Branca,Inmet,-47.07528,-21.78056,734.15,22.045868425745482,1.492316863464405,2007-06-27,2020-06-24,2007-06-27,2020-06-24
457,22254648,Itapira,Inmet,-46.80529,-22.41506,634.89,21.814382539136638,1.053282541684182,2007-11-19,2020-05-16,2007-11-19,2020-05-16
458,23144525,São Luis do Paraitinga,Inmet,-45.41706,-23.22836,862.3,19.057461793670804,1.424967047979343,2007-10-31,2021-04-22,2007-10-31,2021-04-22
459,22374855,Barra Bonita,Inmet,-48.55757,-22.47121,533.68,22.693240432154372,2.215745961688583,2008-05-02,2021-08-25,2008-05-02,2021-08-25
460,19315172,Cassilândia,Inmet,-51.72073,-19.12247,494.72,24.44094015729262,1.1521431573890593,2008-03-11,2021-08-25,2008-03-11,2021-03-31
461,21775452,Rio Brilhante,Inmet,-54.52811,-21.77494,324.31,23.286795096979517,1.3962869553033477,2008-06-23,2021-08-25,2008-06-23,2021-08-25
462,21354816,Pradópolis,Inmet,-48.11401,-21.33843,540.41,22.430926459696945,2.034365204467661,2008-04-24,2021-08-25,2008-04-24,2021-08-25
463,23005532,Amambaí,Inmet,-55.32936,-23.00253,433.59,22.051564487880057,1.8203928025526381,2008-06-11,2020-11-05,2008-06-11,2020-11-05
464,23965502,Sete Quedas,Inmet,-55.02423,-23.96689,398.4,22.362959545008714,2.191348940221891,2008-06-11,2021-02-11,2008-06-11,2021-02-11
465,20944848,Bebedouro,Inmet,-48.48994,-20.9492,610.0,23.91978142076503,2.0600387067395274,2016-10-27,2020-04-23,2016-10-27,2020-04-23
466,23445418,Itaquiraí,Inmet,-54.18186,-23.4495,337.82,22.938718317050277,1.827929568913176,2008-06-01,2021-08-25,2008-06-01,2021-08-25
467,20354777,Ituverava,Inmet,-47.77522,-20.35976,610.58,22.73978235486434,1.65803183474085,2008-07-16,2021-08-25,2008-07-17,2021-08-25
468,20985497,Sidrolândia,Inmet,-54.97187,-20.98164,471.43,23.666022074464717,2.1362886377435566,2008-09-29,2021-08-25,2008-09-29,2021-08-25
469,23524686,Baruerí,Inmet,-46.86945,-23.52389,776.5,19.835050974223115,1.5224955004770577,2011-03-23,2021-08-25,2011-03-23,2021-08-25
470,20445287,Água Clara,Inmet,-52.87583,-20.44444,323.63,24.3691073853287,1.2900577910250035,2010-08-12,2021-08-25,2010-08-12,2021-08-25
471,22105654,Bela Vista,Inmet,-56.54076,-22.10154,206.09,23.621905737704918,1.8604189435336997,2011-08-08,2021-07-19,2011-08-08,2019-10-15
472,21755247,Bataguassu,Inmet,-52.47129,-21.75012,392.13,24.304494698152503,3.16006814337757,2013-03-22,2020-07-03,2013-03-22,2020-07-03
473,19385445,Sonora,Inmet,-54.76047,-17.63528,495.25,24.742674993494674,3.263472059588862,2000-01-01,2020-11-21,2000-01-01,2020-11-21
474,30035110,Porto Alegre,Inmet,-51.17477,-30.05354,41.18,19.891753156338197,1.5024237512260041,2006-08-16,2021-08-25,2006-08-16,2021-08-25
475,32015206,Rio Grande,Inmet,-52.16774,-32.07878,4.92,18.597301562281068,3.4339399130013915,1993-06-14,2021-08-25,1993-06-14,2021-08-25
476,29425342,Santa Maria,Inmet,-53.72047,-29.72496,103.1,19.259625703076516,2.064405823684512,2006-12-04,2021-08-25,2006-12-04,2021-05-07
477,30505536,Santana do Livramento,Inmet,-55.61309,-30.84245,328.0,17.55563153391843,2.964694879119061,2006-12-04,2020-11-02,2006-12-04,2020-11-02
478,27515347,Santo Augusto,Inmet,-53.79118,-27.85435,489.67,19.424260440834217,2.406734846210257,2006-12-04,2021-08-25,2006-12-04,2021-08-25
479,27364836,Florianópolis-São José,Inmet,-48.6201,-27.60253,4.87,21.17771487619848,1.8020942873155996,2006-12-04,2021-08-25,2006-12-04,2021-08-25
480,25264913,Curitiba,Inmet,-49.2306,-25.44869,922.91,18.18130168419922,1.983139912000568,2006-12-04,2021-08-25,2006-12-04,2021-08-25
481,29214943,Torres,Inmet,-49.73326,-29.35036,8.44,19.52970991713206,2.889743244460458,1991-02-19,2021-08-25,1991-02-19,2021-08-25
482,29505704,Uruguaiana,Inmet,-57.0819,-29.83987,74.29,19.835167462319106,2.9236812286074594,2006-12-04,2021-08-25,2006-12-04,2021-08-25
483,27535428,Santa Rosa,Inmet,-54.48001,-27.89046,272.84,20.19901046176046,1.6902907657006008,2006-12-04,2021-08-20,2006-12-04,2021-08-20
484,31245242,Canguçu,Inmet,-52.7007,-31.4033,446.81,16.54285066254328,4.855022843731861,2006-12-24,2021-08-25,2006-12-24,2021-08-25
485,30325328,Caçapava do Sul,Inmet,-53.46705,-30.54532,420.82,17.34661260733801,3.926937553339191,2006-12-04,2021-07-05,2006-12-04,2021-07-05
486,29525222,Rio Pardo,Inmet,-52.38198,-29.87211,106.99,19.29868475559049,2.505311373963013,2006-12-04,2021-08-25,2006-12-04,2021-08-25
487,28314919,Urussanga,Inmet,-49.31521,-28.53256,40.56,20.39656265894096,0.9507890179079972,2002-07-01,2021-08-25,2002-07-01,2021-08-25
488,28184956,São Joaquim,Inmet,-49.93462,-28.27564,1400.06,14.249256412305527,2.475822851825454,1994-12-31,2021-08-25,1994-12-31,2021-08-25
489,26405285,Novo Horizonte,Inmet,-52.85037,-26.4065,943.57,18.28413683970855,3.4259778168097843,2009-12-31,2021-08-24,2009-12-31,2021-08-24
490,26544916,Indaial,Inmet,-49.26798,-26.9137,72.24,20.752903825227584,0.9810883861129762,2000-01-02,2021-07-01,2000-01-02,2021-07-01
491,24474959,Castro,Inmet,-49.99927,-24.78695,993.6,17.479341540062865,1.504837266558577,2006-12-04,2021-01-31,2006-07-09,2021-01-31
492,24325101,Marechal Cândido Rondon,Inmet,-54.01925,-24.5333,392.07,21.875670036247907,3.22890023910516,2006-12-04,2021-08-25,2006-11-18,2021-08-25
493,23304956,Joaquim Távora,Inmet,-49.94639,-23.50527,512.67,21.439217108028583,2.200356757541184,2006-12-04,2021-08-25,2006-11-24,2021-08-25
494,25335105,Inácio Martins,Inmet,-51.07795,-25.56788,1208.85,16.209863042240094,2.0056956554374574,2006-12-04,2021-08-25,2006-10-17,2021-08-25
495,23235338,Icaraíma,Inmet,-53.63593,-23.39038,381.29,23.244617932158913,2.4715521591341276,2000-01-01,2020-09-10,2000-01-01,2020-09-10
496,24115301,Goioerê,Inmet,-53.03059,-24.15846,452.34,21.78570095766407,2.1294297069051167,2006-12-04,2020-08-20,2006-10-19,2020-08-19
497,29425531,Alegrete,Inmet,-55.52549,-29.70908,120.88,19.388193838947927,2.189528002962427,2006-12-04,2021-08-25,2006-10-02,2021-08-25
498,31205400,Bagé,Inmet,-54.01329,-31.3478,226.19,17.815849246382033,3.340819037519859,2007-01-04,2021-01-17,2007-01-04,2021-01-17
499,27395218,Erechim,Inmet,-52.30581,-27.65771,777.08,17.829035904441653,1.8180336125623007,1991-02-19,2021-08-25,1991-02-19,2021-08-25
500,28455003,São José dos Ausentes,Inmet,-50.05787,-28.74862,1228.59,13.795761664564942,5.631726633945895,2006-12-04,2021-08-25,2006-10-26,2021-05-17
501,28385600,São Borja,Inmet,-56.01629,-28.65009,81.08,20.80699188334433,1.9754101249388132,2000-01-01,2021-08-25,2007-05-08,2021-08-25
502,30235627,Quaraí,Inmet,-56.43712,-30.36858,113.05,18.938766051798837,2.5813159063159063,2007-10-17,2021-08-25,2007-10-17,2021-08-25
503,30205419,São Gabriel,Inmet,-54.31091,-30.34144,114.89,19.56439765607798,2.073367010948979,2007-10-11,2021-08-25,2007-10-11,2021-08-25
504,29195447,Santiago,Inmet,-54.88565,-29.1916,390.03,18.86801297973429,2.4449362700141406,2009-02-04,2021-08-25,2009-02-04,2021-05-21
505,30505013,Tramandaí,Inmet,-50.13589,-30.01027,4.56,19.69142969280264,3.79578584211781,2008-03-07,2021-08-25,2008-04-24,2021-08-25
506,32335322,Jaguarão,Inmet,-53.37586,-32.53483,31.48,17.741120497444275,2.721819076642845,2000-01-01,2021-08-25,2000-01-01,2021-08-25
507,28485255,Soledade,Inmet,-52.54239,-28.85921,660.44,17.69577099130379,4.066966835532409,2008-03-11,2021-08-25,2008-03-11,2021-08-25
508,30485150,Camaquã,Inmet,-51.83424,-30.80795,92.3,18.397038617575504,1.0717683800716582,2007-03-30,2021-08-25,2006-12-13,2021-08-25
509,28135224,Passo Fundo,Inmet,-52.40358,-28.22681,680.67,17.860862131948185,3.305655127204304,2007-03-31,2021-08-25,2006-11-27,2021-08-25
510,29105132,Bento Gonçalves,Inmet,-51.5342,-29.16458,623.27,17.58925589892804,2.8076549320442736,2006-12-08,2021-08-25,2006-12-01,2021-08-25
511,27105133,Joaçaba,Inmet,-51.55896,-27.16927,767.63,17.978597299785818,2.2657319001581313,2007-09-20,2021-08-25,2007-09-20,2021-08-25
512,23245034,Nova Fátima,Inmet,-50.57774,-23.41528,664.31,21.172709055516428,3.0851765993569265,1991-02-19,2021-01-27,1991-02-19,2021-01-27
513,25415305,Dois Vizinhos,Inmet,-53.09527,-25.69906,545.95,20.502217256786924,2.030603774185742,2000-01-01,2021-02-07,2007-03-22,2021-02-07
514,28135130,Lagoa Vemelha,Inmet,-51.51285,-28.22238,833.83,17.084982095318168,3.2316550071058296,2007-03-01,2021-08-25,2007-03-01,2021-08-25
515,28074928,Morro da Igreja (Bom Jardim da Serra),Inmet,-49.47961,-28.12699,1790.38,11.016911037505304,7.229738233078401,2007-07-03,2021-08-25,2007-06-17,2021-08-25
516,23605449,Foz do Iguaçu,Inmet,-54.48307,-25.60183,235.09,21.9897677117964,2.5711190225985296,2000-01-01,2020-09-29,2000-01-01,2020-09-29
517,26285363,Dionísio Cerqueira,Inmet,-53.63311,-26.28656,807.54,19.220223070190283,3.1590469421289127,2008-06-02,2021-08-25,2008-06-02,2021-08-25
518,22375289,Diamante do Norte,Inmet,-52.89016,-22.63937,368.22,23.263090598078307,2.104450111667325,2008-03-11,2021-01-22,2008-03-11,2021-01-22
519,22505213,Paranapoema,Inmet,-52.13453,-22.65827,308.7,23.463995156482866,2.9041671220400715,2008-03-03,2021-03-15,2008-03-03,2021-03-15
520,26084864,Itapoá,Inmet,-48.64177,-26.0813,6.18,20.6147814391134,1.0494792816473149,2000-01-01,2021-05-08,2000-01-01,2021-05-08
521,28255457,São Luiz Gonzaga,Inmet,-54.9624,-28.41711,245.5,20.666870776309302,2.664421014019375,2000-01-01,2021-06-29,2000-01-01,2021-06-29
522,28365340,Cruz Alta,Inmet,-53.6736,-28.60344,426.69,18.468043030284832,2.6618805520526814,2007-07-03,2021-08-25,2007-05-31,2021-08-25
523,27245326,Frederico Westphalen,Inmet,-53.42942,-27.39569,489.42,19.52246927480533,1.4875654536720104,1991-02-14,2021-03-14,1991-02-14,2021-03-14
524,23435346,Planalto,Inmet,-53.74792,-25.72186,399.1,21.626607398066398,2.4903157752993805,2000-01-01,2021-02-13,2000-01-01,2021-02-13
525,27915332,Palmeira das Missões,Inmet,-53.31805,-27.92038,614.11,18.76122067822888,2.4147795510500414,2008-02-27,2021-08-25,2008-02-27,2021-08-25
526,26445242,Xanxerê,Inmet,-52.39809,-26.93867,878.74,18.515065649286957,2.7439516744639696,2008-03-14,2021-08-25,2008-03-14,2021-08-25
527,26445084,Caçador,Inmet,-50.98552,-26.81916,944.26,16.674706959706953,1.3135599191336895,2008-03-18,2021-08-25,2008-03-18,2021-08-25
528,27285061,Curitibanos,Inmet,-50.60428,-27.28862,978.1,16.531018460137307,2.7501156198082435,2008-02-28,2021-08-25,2008-02-28,2021-08-25
529,26445015,Rio do Campo,Inmet,-50.14545,-26.93753,591.67,17.629352138905418,0.8970084020411893,2008-03-11,2021-08-25,2008-03-11,2021-08-25
530,26434959,Rio Negrinho,Inmet,-49.58062,-26.24841,856.89,16.89676797019011,1.212848030839834,2008-03-21,2021-08-25,2008-03-21,2021-08-25
531,27414966,Ituporanga,Inmet,-49.64687,-27.41841,479.79,18.23831731337879,0.8894134030814357,2000-01-01,2021-03-26,2000-01-01,2021-03-26
532,26395036,Major Vieira,Inmet,-50.36321,-26.39366,799.58,17.069623711898323,2.0026943934935737,2009-02-10,2021-08-25,2009-02-10,2021-08-25
533,28604881,Santa Marta (Farol),Inmet,-48.81331,-28.60441,34.36,19.84993100296789,5.1846202185792345,2000-01-08,2021-05-08,2000-01-08,2021-05-08
534,28934949,Araranguá,Inmet,-49.49792,-28.93135,2.0,19.807876749843963,2.1472853121377713,2008-09-28,2021-08-25,2008-09-28,2021-08-25
535,26954876,Itajaí,Inmet,-48.76203,-26.95092,9.76,20.606471325274605,1.5799390075619584,2010-06-24,2020-10-29,2010-06-24,2020-10-29
536,23385294,Cidade Gaúcha,Inmet,-52.93191,-23.35916,365.79,23.220051085981414,1.535623175094486,2008-03-11,2021-08-25,2008-03-11,2021-08-25
537,27674904,Rancho Queimado,Inmet,-49.04203,-27.67851,881.0,16.186130236794167,2.069229963570127,2016-06-04,2021-08-25,2016-06-04,2021-08-25
538,24825020,Ventania,Inmet,-50.21015,-24.28039,1093.41,18.179629954896356,3.572244774048054,2011-04-14,2020-01-20,2011-04-13,2020-01-20
539,23765018,Japira,Inmet,-50.18057,-23.77334,692.88,20.5627648671911,1.9931116174353878,2008-02-28,2021-03-10,2008-02-28,2021-03-10
540,25424883,Morretes,Inmet,-48.80868,-25.50894,50.31,21.070756895654462,0.7016807031766048,2008-03-13,2021-08-25,2008-03-13,2021-08-25
541,26445135,General Carneiro,Inmet,-51.35367,-26.39847,1009.01,16.403835238077047,1.034095194423064,2008-04-10,2021-08-25,2008-04-10,2021-08-25
542,26445235,Clevelândia,Inmet,-52.34874,-26.4172,966.06,17.650247946497934,2.7212010052788758,2008-05-15,2021-08-25,2008-05-15,2021-08-25
543,22864311,Niterói,Inmet,-43.10206,-22.86739,6.0,24.896955828779614,1.3949772313296904,2018-07-13,2021-08-25,2018-07-12,2021-08-25
544,10083834,Jeremoabo,Inmet,-38.3459,-10.0807,261.0,25.950495836585965,2.7010135310954984,2015-08-12,2021-08-25,2015-08-12,2021-08-25
545,20904711,São Sebastião do Paraíso,Inmet,-47.11426,-20.90989,845.0,21.022520947176677,1.767606557377049,2015-08-17,2021-01-10,2015-08-17,2021-01-10
546,31525091,Mostardas,Inmet,-50.90628,-31.24828,3.82,19.344230393468077,5.546156680296027,2007-08-02,2020-06-20,2007-08-02,2020-06-20
547,29365082,Canela,Inmet,-50.82723,-29.36879,830.93,15.86438701553458,2.893902336279386,2008-08-23,2021-08-25,2008-08-23,2021-08-25
548,28485149,Vacaria,Inmet,-50.88274,-28.5136,969.89,15.670276440317432,3.3025492494754767,2008-04-26,2021-08-25,2008-04-25,2021-08-25
549,30995481,Dom Pedrito,Inmet,-54.81527,-30.99248,156.73,18.531263419716293,3.4198768007948317,2010-04-27,2020-12-17,2010-04-27,2020-12-17
550,29455182,Teutônia,Inmet,-51.82428,-29.45033,80.41,20.004786137132434,1.865794192904848,2012-10-21,2021-08-25,2012-10-21,2021-08-25
551,28655311,Ibirubá,Inmet,-53.11188,-28.65346,455.27,18.91692440801459,2.463352318067483,2012-12-18,2021-07-22,2012-12-18,2021-07-22
552,29675106,Campo Bom,Inmet,-51.06404,-29.67429,23.35,20.30961114363781,1.269804839968775,2013-12-09,2021-08-25,2013-12-09,2021-08-25
553,18495316,Costa Rica,Inmet,-53.17126,-18.49267,727.34,23.26907748937462,3.2862921220400714,2012-12-03,2021-08-25,2012-12-03,2021-08-25
554,21455155,Dracena,Inmet,-51.55225,-21.4577,380.0,24.614017759562845,2.929219945355193,2016-11-02,2021-02-22,2016-11-02,2021-02-22
555,10474962,Pium,Inmet,-49.62948,-10.47694,161.0,26.640069672131165,1.4303292349726768,2016-04-07,2021-04-05,2016-04-07,2021-04-05
556,11284721,Almas,Inmet,-47.21213,-11.2841,503.0,25.772456739526394,1.5648870673952644,2016-04-02,2020-10-28,2016-04-02,2020-10-28
557,4153811,Guaramiranga,Inmet,-38.93107,-4.26135,865.53,21.256515764593622,3.232357598230552,2011-10-24,2021-02-18,2011-10-24,2021-02-18
558,14204274,Guanambi,Inmet,-42.74965,-14.20812,552.23,26.107160963656856,3.9823860482262123,2011-12-15,2021-08-24,2011-12-15,2021-08-24
559,20034401,Ibirité (Rola Moça),Inmet,-44.01125,-20.03146,1198.82,19.95763398486759,3.8648707440100845,2008-06-06,2021-08-25,2008-06-06,2021-08-25
560,22094321,Três Rios,Inmet,-43.20857,-22.09839,305.0,22.37455418943533,0.8853492714025502,2016-06-11,2021-08-25,2016-06-11,2021-08-25
561,29085382,Tupanciretã,Inmet,-53.82665,-29.08938,462.0,18.644060109289605,2.1968460837887074,2016-08-12,2021-08-25,2016-08-12,2021-08-25
562,28705187,Serafina Corrêa,Inmet,-51.87075,-28.70481,545.0,17.914794171220407,1.2545341530054643,2016-04-08,2021-08-25,2016-04-08,2021-08-25
563,33565337,Chuí,Inmet,-53.37222,-33.7423,7.41,17.356453130203132,4.757063507985637,2008-03-14,2021-08-25,2008-03-14,2021-08-25
564,15375606,Cuiabá,Inmet,-56.06295,-15.5593,241.56,26.798067069997394,1.6368474065400296,2011-10-23,2021-08-25,2011-10-23,2021-01-31
565,14395725,Tangará da Serra,Inmet,-57.43156,-14.65012,440.01,24.734411093763573,1.9512852914389782,2011-10-23,2020-11-23,2011-10-23,2020-11-23
566,13275639,São José do Rio Claro,Inmet,-56.67732,-13.45398,339.59,25.625952348425713,0.8453096430739874,2011-10-23,2021-03-24,2011-10-23,2021-03-24
567,16275434,Rondonópolis,Inmet,-54.58015,-16.46242,289.88,25.697598664238015,1.3119909684274444,2000-01-01,2021-08-25,2000-01-01,2021-08-25
568,17115317,Alto Araguaia,Inmet,-53.22445,-17.33936,753.28,23.45681709168184,2.4393408469945346,2011-10-23,2021-01-31,2011-10-23,2021-01-31
569,9335723,Apiacás,Inmet,-57.39358,-9.56339,217.75,26.902923161158796,0.7554321385202535,2011-10-23,2021-05-10,2011-10-23,2021-05-10
570,13425945,Comodoro,Inmet,-59.76239,-13.70805,576.87,22.718024579321686,1.2259032439934083,2011-10-23,2021-01-19,2011-10-23,2021-01-18
571,11165731,Juara,Inmet,-57.52664,-11.28016,263.43,25.81952212897911,0.9279564034174689,2011-10-23,2020-09-23,2011-10-23,2020-09-23
572,14255402,Paranatinga,Inmet,-54.03554,-14.42133,476.91,25.41058596799375,1.5352585328302537,2011-10-23,2020-02-24,2011-10-23,2020-02-24
573,12375213,Querência,Inmet,-52.22089,-12.62732,360.59,25.475451784630053,1.159406128024981,2011-10-23,2020-07-31,2011-10-23,2020-07-31
574,11585533,Sinop,Inmet,-55.56599,-11.98225,366.57,26.032359257090828,1.8476178983433074,2000-01-03,2020-07-03,2000-01-03,2020-07-03
575,9545834,Cotriguaçu,Inmet,-58.57224,-9.9063,265.0,25.415147107294654,1.134974629195941,2000-01-01,2020-04-05,2000-01-01,2020-04-05
576,11225843,Juína,Inmet,-58.77479,-11.37513,365.39,25.181247874924104,0.9941419789227163,2011-10-23,2021-08-25,2011-10-23,2021-08-25
577,11415053,São Félix do Araguaia,Inmet,-50.72786,-11.61902,201.37,27.110883413565805,1.4300369286147978,2011-10-23,2021-08-25,2011-10-23,2021-08-25
578,15035952,Vila Bela da Santíssima Trindade,Inmet,-59.87292,-15.0627,213.0,25.824792176251187,0.8948950039031998,2011-10-23,2020-12-31,2011-10-23,2020-12-31
579,10045645,Alta Floresta,Inmet,-56.17922,-10.07726,291.85,25.452936128458653,1.4660605321363525,2011-10-23,2020-08-01,2011-10-23,2020-08-01
580,10005579,Carlinda,Inmet,-55.82754,-9.97059,293.71,25.296714936247724,1.0536061020036425,2011-11-08,2021-01-11,2011-11-28,2021-01-11
581,12525823,Novo Mundo,Inmet,-58.2314,-12.5219,426.2,25.233800578974744,1.6187852914389784,2011-11-28,2020-08-22,2011-11-28,2020-08-22
582,13035709,Nova Maringá,Inmet,-57.0922,-13.03864,334.36,25.74245110156996,0.8492999175990977,2011-11-28,2020-11-22,2011-11-28,2020-11-22
583,13415475,Nova Ubiratã,Inmet,-54.75214,-13.41111,466.48,25.337790083702018,2.4739963895394212,2011-11-28,2020-11-15,2011-11-28,2020-11-15
584,16345376,Guiratinga,Inmet,-53.76609,-16.34159,525.43,26.09029754315205,0.7663926511406018,2011-11-28,2021-06-05,2011-11-28,2021-06-05
585,15255934,Pontes e Lacerda,Inmet,-59.34622,-15.23458,272.53,25.362072556162726,1.0762307225258043,2011-11-22,2020-12-26,2011-11-28,2020-12-26
586,12736015,Vilhena,Inmet,-60.15778,-12.73486,583.3,24.65716088776129,1.7654830210772823,2011-11-28,2021-08-25,2011-11-28,2020-10-04
587,11446143,Cacoal,Inmet,-61.43415,-11.44584,183.53,26.635806618093504,1.3791199149969635,2011-11-28,2021-07-10,2011-11-28,2021-07-10
588,9946296,Ariquemes,Inmet,-62.96187,-9.949,128.44,26.162732403070535,1.4373803669008587,2011-11-28,2020-08-19,2011-11-28,2020-08-19
589,24575280,Campina da Lagoa,Inmet,-52.80026,-24.57086,598.0,22.89437613843352,3.2151138433515474,2016-10-26,2020-04-20,2016-10-26,2020-04-20
590,25365239,Laranjeiras do Sul,Inmet,-52.39194,-25.36894,835.0,19.179107468123867,1.7869102914389816,2016-10-26,2021-08-25,2016-10-26,2021-08-25
591,25324915,Colombo,Inmet,-49.15773,-25.32246,950.0,17.380972677595636,1.3954713114754098,2016-10-26,2021-08-25,2016-10-26,2021-08-25
592,20464040,Vila Velha,Inmet,-40.40405,-20.46707,25.0,23.76310746812385,3.02318579234973,2017-02-15,2021-08-11,2017-02-15,2021-08-11
593,23844615,Bertioga,Inmet,-46.14328,-23.84468,5.0,23.740668032786882,1.5695724043715846,2017-02-01,2021-08-25,2017-01-31,2021-08-25
