,estcodigo,estnome,orgsigla,estlongitude,estlatitude,estaltitude,t_med_medio,t_max_med,t_min_med,v_vento_medio,v_rajada_max,ini_serie,fim_serie
449,18485236,Chapadão do Sul,Inmet,-52.60262,-18.80219,820.82,22.822247981981587,36.50769230769231,6.13846153846154,2.138705822865661,24.323076923076922,2000-01-01,2020-02-22
450,19255433,São Gabriel do Oeste,Inmet,-54.55309,-19.42032,646.0,23.212082011795125,37.32142857142857,5.571428571428571,1.6202015903040483,25.700000000000006,2000-01-01,2021-04-09
451,20095035,Jales,Inmet,-50.59513,-20.16503,460.44,24.58593268980565,38.52142857142858,7.357142857142856,2.410405907844432,26.728571428571424,2007-08-26,2021-09-01
452,21195055,Valparaiso,Inmet,-50.93016,-21.31914,381.9,23.95598115227212,40.15714285714285,3.9285714285714284,2.100135183577806,23.678571428571427,2007-08-29,2021-09-01
453,21054955,José Bonifácio,Inmet,-49.92039,-21.08568,408.35,23.43135977789668,38.53333333333334,4.258333333333334,2.1890679419244985,23.666666666666668,2007-09-04,2020-05-18
454,21084850,Ariranha,Inmet,-48.84043,-21.13294,525.44,23.37018875477891,38.44285714285714,3.5,1.8238270882123324,22.607142857142858,2007-11-19,2021-09-01
455,21514848,Ibitinga,Inmet,-48.79972,-21.85557,496.75,22.456280702448744,38.1,4.169230769230769,1.7360494036928464,21.969230769230766,2007-11-19,2021-08-31
456,21464704,Casa Branca,Inmet,-47.07528,-21.78056,734.15,22.04586842574548,36.199999999999996,5.808333333333334,1.492316863464405,20.766666666666666,2007-06-27,2020-06-24
457,22254648,Itapira,Inmet,-46.80529,-22.41506,634.89,21.81438253913664,36.641666666666666,5.066666666666666,1.053282541684182,19.766666666666666,2007-11-19,2020-05-16
458,23144525,São Luis do Paraitinga,Inmet,-45.41706,-23.22836,862.3,19.057461793670804,34.11538461538461,2.738461538461538,1.424967047979343,24.55384615384615,2007-10-31,2021-04-22
459,22374855,Barra Bonita,Inmet,-48.55757,-22.47121,533.68,22.69324043215437,38.15714285714285,5.764285714285713,2.215745961688583,22.17142857142857,2008-05-02,2021-09-01
460,19315172,Cassilândia,Inmet,-51.72073,-19.12247,494.72,24.44094015729262,39.121428571428574,5.207142857142857,1.1521431573890593,21.784615384615385,2008-03-11,2021-09-01
461,21775452,Rio Brilhante,Inmet,-54.52811,-21.77494,324.31,23.28679509697952,39.24615384615385,0.5846153846153848,1.3962869553033477,22.315384615384616,2008-06-23,2021-09-01
462,21354816,Pradópolis,Inmet,-48.11401,-21.33843,540.41,22.430926459696945,38.12142857142857,2.8285714285714283,2.034365204467661,24.91428571428571,2008-04-24,2021-09-01
463,23005532,Amambaí,Inmet,-55.32936,-23.00253,433.59,22.051564487880057,38.61666666666667,0.7083333333333334,1.820392802552638,23.066666666666663,2008-06-11,2020-11-05
464,23965502,Sete Quedas,Inmet,-55.02423,-23.96689,398.4,22.362959545008717,37.61666666666667,2.516666666666667,2.191348940221891,25.341666666666665,2008-06-11,2021-02-11
465,20944848,Bebedouro,Inmet,-48.48994,-20.9492,610.0,23.91978142076503,38.43333333333333,7.233333333333334,2.0600387067395274,21.400000000000002,2016-10-27,2020-04-23
466,23445418,Itaquiraí,Inmet,-54.18186,-23.4495,337.82,22.93871831705028,39.324999999999996,3.216666666666667,1.827929568913176,27.108333333333334,2008-06-01,2021-09-01
467,20354777,Ituverava,Inmet,-47.77522,-20.35976,610.58,22.73978235486434,38.809090909090905,2.790909090909091,1.65803183474085,24.836363636363636,2008-07-16,2021-09-01
468,20985497,Sidrolândia,Inmet,-54.97187,-20.98164,471.43,23.66602207446472,38.02307692307692,2.599999999999999,2.1362886377435566,32.690909090909095,2008-09-29,2021-09-01
469,23524686,Baruerí,Inmet,-46.86945,-23.52389,776.5,19.835050974223115,35.49090909090909,5.163636363636363,1.5224955004770575,20.955555555555556,2011-03-23,2021-09-01
470,20445287,Água Clara,Inmet,-52.87583,-20.44444,323.63,24.3691073853287,40.85454545454545,2.909090909090909,1.2900577910250035,21.69,2010-08-12,2021-09-01
471,22105654,Bela Vista,Inmet,-56.54076,-22.10154,206.09,23.62190573770492,40.85000000000001,1.175,1.8604189435337,22.224999999999998,2011-08-08,2021-07-19
472,21755247,Bataguassu,Inmet,-52.47129,-21.75012,392.13,24.304494698152503,39.857142857142854,6.728571428571428,3.16006814337757,37.628571428571426,2013-03-22,2020-07-03
473,19385445,Sonora,Inmet,-54.76047,-17.63528,495.25,24.742674993494678,39.412499999999994,8.225,3.263472059588862,26.012500000000003,2000-01-01,2020-11-21
474,30035110,Porto Alegre,Inmet,-51.17477,-30.05354,41.18,19.8917531563382,37.88666666666666,2.5266666666666664,1.502423751226004,21.900000000000002,2006-08-16,2021-09-01
475,32015206,Rio Grande,Inmet,-52.16774,-32.07878,4.92,18.597301562281068,35.864285714285714,1.1142857142857145,3.4339399130013915,24.41428571428571,1993-06-14,2021-09-01
476,29425342,Santa Maria,Inmet,-53.72047,-29.72496,103.1,19.25962570307652,38.34666666666667,-0.9533333333333334,2.064405823684512,23.89285714285714,2006-12-04,2021-09-01
477,30505536,Santana do Livramento,Inmet,-55.61309,-30.84245,328.0,17.55563153391843,37.06363636363637,-1.981818181818182,2.964694879119061,24.154545454545453,2006-12-04,2021-09-01
478,27515347,Santo Augusto,Inmet,-53.79118,-27.85435,489.67,19.424260440834217,35.77333333333333,-0.7733333333333332,2.406734846210257,25.699999999999996,2006-12-04,2021-09-01
479,27364836,Florianópolis-São José,Inmet,-48.6201,-27.60253,4.87,21.17771487619848,35.89333333333333,5.033333333333333,1.8020942873156,22.313333333333333,2006-12-04,2021-09-01
480,25264913,Curitiba,Inmet,-49.2306,-25.44869,922.91,18.18130168419922,33.540000000000006,2.626666666666666,1.983139912000568,21.806666666666665,2006-12-04,2021-09-01
481,29214943,Torres,Inmet,-49.73326,-29.35036,8.44,19.52970991713206,34.333333333333336,2.0,2.889743244460458,24.620000000000005,1991-02-19,2021-09-01
482,29505704,Uruguaiana,Inmet,-57.0819,-29.83987,74.29,19.835167462319102,38.660000000000004,-0.5666666666666667,2.9236812286074594,24.233333333333334,2006-12-04,2021-09-01
483,27535428,Santa Rosa,Inmet,-54.48001,-27.89046,272.84,20.19901046176046,37.857142857142854,-2.478571428571429,1.6902907657006008,24.37857142857143,2006-12-04,2021-08-20
484,31245242,Canguçu,Inmet,-52.7007,-31.4033,446.81,16.54285066254328,34.63076923076923,-0.40769230769230774,4.855022843731861,26.56153846153846,2006-12-24,2021-09-01
485,30325328,Caçapava do Sul,Inmet,-53.46705,-30.54532,420.82,17.34661260733801,34.857142857142854,0.0857142857142857,3.926937553339191,26.671428571428574,2006-12-04,2021-08-28
486,29525222,Rio Pardo,Inmet,-52.38198,-29.87211,106.99,19.29868475559049,37.79333333333332,0.5933333333333333,2.505311373963013,25.046666666666667,2006-12-04,2021-09-01
487,28314919,Urussanga,Inmet,-49.31521,-28.53256,40.56,20.39656265894096,38.57692307692308,1.4692307692307693,0.9507890179079972,22.876923076923074,2002-07-01,2021-08-30
488,28184956,São Joaquim,Inmet,-49.93462,-28.27564,1400.06,14.249256412305527,28.392857142857142,-4.55,2.475822851825454,23.77857142857143,1994-12-31,2021-09-01
489,26405285,Novo Horizonte,Inmet,-52.85037,-26.4065,943.57,18.28413683970855,31.299999999999997,-0.46666666666666673,3.4259778168097843,29.633333333333336,2009-12-31,2021-08-31
490,26544916,Indaial,Inmet,-49.26798,-26.9137,72.24,20.752903825227584,38.62857142857143,4.292857142857144,0.9810883861129762,24.107142857142858,2000-01-02,2021-07-01
491,24474959,Castro,Inmet,-49.99927,-24.78695,993.6,17.479341540062865,32.99999999999999,-1.6714285714285713,1.504837266558577,21.942857142857143,2006-07-09,2021-01-31
492,24325101,Marechal Cândido Rondon,Inmet,-54.01925,-24.5333,392.07,21.875670036247907,37.980000000000004,0.45333333333333325,3.22890023910516,28.80666666666666,2006-11-18,2021-09-01
493,23304956,Joaquim Távora,Inmet,-49.94639,-23.50527,512.67,21.439217108028583,36.72666666666667,1.0,2.200356757541184,23.386666666666667,2006-11-24,2021-09-01
494,25335105,Inácio Martins,Inmet,-51.07795,-25.56788,1208.85,16.209863042240094,30.63333333333333,-2.3,2.005695655437457,24.379999999999995,2006-10-17,2021-09-01
495,23235338,Icaraíma,Inmet,-53.63593,-23.39038,381.29,23.244617932158917,37.68571428571429,4.671428571428572,2.471552159134128,26.585714285714285,2000-01-01,2020-09-10
496,24115301,Goioerê,Inmet,-53.03059,-24.15846,452.34,21.78570095766407,36.854545454545445,2.1363636363636362,2.1294297069051167,29.46,2006-10-19,2020-08-20
497,29425531,Alegrete,Inmet,-55.52549,-29.70908,120.88,19.388193838947927,38.20666666666667,-1.6933333333333336,2.189528002962427,21.086666666666666,2006-10-02,2021-09-01
498,31205400,Bagé,Inmet,-54.01329,-31.3478,226.19,17.815849246382033,36.80714285714286,-1.3142857142857143,3.340819037519859,26.707142857142856,2007-01-04,2021-01-17
499,27395218,Erechim,Inmet,-52.30581,-27.65771,777.08,17.829035904441653,33.82,-2.1266666666666665,1.818033612562301,21.446666666666665,1991-02-19,2021-09-01
500,28455003,São José dos Ausentes,Inmet,-50.05787,-28.74862,1228.59,13.795761664564942,30.106666666666666,-3.846666666666666,5.631726633945895,33.01818181818181,2006-10-26,2021-08-30
501,28385600,São Borja,Inmet,-56.01629,-28.65009,81.08,20.80699188334433,38.02142857142858,0.9285714285714286,1.9754101249388127,27.09285714285715,2000-01-01,2021-09-01
502,30235627,Quaraí,Inmet,-56.43712,-30.36858,113.05,18.93876605179884,38.35,-3.5500000000000003,2.5813159063159063,28.171428571428574,2007-10-17,2021-09-01
503,30205419,São Gabriel,Inmet,-54.31091,-30.34144,114.89,19.56439765607798,38.65,-1.2499999999999998,2.073367010948979,25.414285714285715,2007-10-11,2021-09-01
504,29195447,Santiago,Inmet,-54.88565,-29.1916,390.03,18.86801297973429,36.43076923076923,-0.9461538461538462,2.4449362700141406,34.425,2009-02-04,2021-09-01
505,30505013,Tramandaí,Inmet,-50.13589,-30.01027,4.56,19.69142969280264,35.51428571428572,3.9142857142857146,3.79578584211781,28.542857142857148,2008-03-07,2021-09-01
506,32335322,Jaguarão,Inmet,-53.37586,-32.53483,31.48,17.741120497444275,36.685714285714276,-0.6357142857142858,2.721819076642845,26.464285714285715,2000-01-01,2021-09-01
507,28485255,Soledade,Inmet,-52.54239,-28.85921,660.44,17.69577099130379,34.614285714285714,-1.614285714285714,4.066966835532409,30.121428571428574,2008-03-11,2021-09-01
508,30485150,Camaquã,Inmet,-51.83424,-30.80795,92.3,18.397038617575504,37.080000000000005,1.3533333333333333,1.0717683800716582,18.37333333333333,2006-12-13,2021-09-01
509,28135224,Passo Fundo,Inmet,-52.40358,-28.22681,680.67,17.860862131948185,34.57333333333333,-1.7266666666666668,3.305655127204304,26.72666666666667,2006-11-27,2021-09-01
510,29105132,Bento Gonçalves,Inmet,-51.5342,-29.16458,623.27,17.58925589892804,34.41538461538461,-1.3307692307692311,2.8076549320442736,24.47692307692308,2006-12-01,2021-09-01
511,27105133,Joaçaba,Inmet,-51.55896,-27.16927,767.63,17.978597299785818,34.89999999999999,-1.4571428571428569,2.2657319001581318,25.54285714285714,2007-09-20,2021-09-01
512,23245034,Nova Fátima,Inmet,-50.57774,-23.41528,664.31,21.172709055516428,35.642857142857146,3.978571428571428,3.0851765993569265,23.707142857142856,1991-02-19,2021-01-27
513,25415305,Dois Vizinhos,Inmet,-53.09527,-25.69906,545.95,20.502217256786924,36.05384615384616,0.1307692307692308,2.030603774185742,29.469230769230766,2000-01-01,2021-02-07
514,28135130,Lagoa Vemelha,Inmet,-51.51285,-28.22238,833.83,17.084982095318168,33.16,-2.366666666666667,3.2316550071058296,28.673333333333336,2007-03-01,2021-09-01
515,28074928,Morro da Igreja (Bom Jardim da Serra),Inmet,-49.47961,-28.12699,1790.38,11.016911037505304,26.03076923076923,-8.346153846153845,7.229738233078401,41.125,2007-06-17,2021-09-01
516,23605449,Foz do Iguaçu,Inmet,-54.48307,-25.60183,235.09,21.9897677117964,37.85384615384616,0.9538461538461539,2.5711190225985296,26.115384615384617,2000-01-01,2020-09-29
517,26285363,Dionísio Cerqueira,Inmet,-53.63311,-26.28656,807.54,19.220223070190283,34.01428571428571,-0.8142857142857144,3.1590469421289127,24.550000000000004,2008-06-02,2021-09-01
518,22375289,Diamante do Norte,Inmet,-52.89016,-22.63937,368.22,23.263090598078307,38.50833333333334,4.233333333333333,2.104450111667325,24.950000000000003,2008-03-11,2021-01-22
519,22505213,Paranapoema,Inmet,-52.13453,-22.65827,308.7,23.463995156482863,39.016666666666666,4.5583333333333345,2.9041671220400715,26.649999999999995,2008-03-03,2021-03-15
520,26084864,Itapoá,Inmet,-48.64177,-26.0813,6.18,20.6147814391134,35.800000000000004,2.4076923076923076,1.0494792816473149,18.99230769230769,2000-01-01,2021-05-08
521,28255457,São Luiz Gonzaga,Inmet,-54.9624,-28.41711,245.5,20.666870776309302,38.58461538461538,0.7692307692307693,2.664421014019375,24.49230769230769,2000-01-01,2021-06-29
522,28365340,Cruz Alta,Inmet,-53.6736,-28.60344,426.69,18.468043030284832,36.34285714285715,-2.2357142857142853,2.6618805520526814,28.178571428571427,2007-05-31,2021-09-01
523,27245326,Frederico Westphalen,Inmet,-53.42942,-27.39569,489.42,19.52246927480533,35.63846153846154,-1.2615384615384617,1.4875654536720104,23.26923076923077,1991-02-14,2021-03-14
524,23435346,Planalto,Inmet,-53.74792,-25.72186,399.1,21.6266073980664,37.69230769230769,1.2384615384615383,2.4903157752993805,27.138461538461534,2000-01-01,2021-02-13
525,27915332,Palmeira das Missões,Inmet,-53.31805,-27.92038,614.11,18.76122067822888,34.75000000000001,-0.9214285714285715,2.4147795510500414,25.4,2008-02-27,2021-09-01
526,26445242,Xanxerê,Inmet,-52.39809,-26.93867,878.74,18.51506564928696,33.114285714285714,-1.4428571428571428,2.7439516744639696,24.757142857142856,2008-03-14,2021-09-01
527,26445084,Caçador,Inmet,-50.98552,-26.81916,944.26,16.674706959706953,32.82142857142857,-2.1142857142857143,1.3135599191336895,22.41428571428571,2008-03-18,2021-09-01
528,27285061,Curitibanos,Inmet,-50.60428,-27.28862,978.1,16.531018460137307,32.79285714285714,-2.857142857142857,2.7501156198082435,26.335714285714285,2008-02-28,2021-09-01
529,26445015,Rio do Campo,Inmet,-50.14545,-26.93753,591.67,17.629352138905418,35.81428571428572,-1.5153846153846153,0.8970084020411893,23.321428571428566,2008-03-11,2021-09-01
530,26434959,Rio Negrinho,Inmet,-49.58062,-26.24841,856.89,16.89676797019011,33.98571428571429,-2.599999999999999,1.212848030839834,21.79285714285714,2008-03-21,2021-09-01
531,27414966,Ituporanga,Inmet,-49.64687,-27.41841,479.79,18.23831731337879,35.52307692307692,-0.5230769230769231,0.8894134030814357,24.06153846153846,2000-01-01,2021-03-26
532,26395036,Major Vieira,Inmet,-50.36321,-26.39366,799.58,17.069623711898323,33.54615384615385,-3.5,2.0026943934935737,26.199999999999996,2009-02-10,2021-09-01
533,28604881,Santa Marta (Farol),Inmet,-48.81331,-28.60441,34.36,19.84993100296789,31.5,6.166666666666667,5.1846202185792345,35.025,2000-01-08,2021-05-08
534,28934949,Araranguá,Inmet,-49.49792,-28.93135,2.0,19.807876749843963,36.466666666666676,2.341666666666667,2.1472853121377717,24.45,2008-09-28,2021-09-01
535,26954876,Itajaí,Inmet,-48.76203,-26.95092,9.76,20.606471325274605,37.19,3.8800000000000003,1.5799390075619584,21.060000000000002,2010-06-24,2020-10-29
536,23385294,Cidade Gaúcha,Inmet,-52.93191,-23.35916,365.79,23.220051085981414,38.261538461538464,3.992307692307693,1.535623175094486,23.853846153846156,2008-03-11,2021-09-01
537,27674904,Rancho Queimado,Inmet,-49.04203,-27.67851,881.0,16.186130236794167,33.733333333333334,-2.0333333333333328,2.069229963570127,20.366666666666664,2016-05-30,2021-09-01
538,24825020,Ventania,Inmet,-50.21015,-24.28039,1093.41,18.17962995489636,32.15555555555555,0.911111111111111,3.572244774048054,26.08888888888889,2011-04-13,2020-01-20
539,23765018,Japira,Inmet,-50.18057,-23.77334,692.88,20.5627648671911,35.55384615384616,3.523076923076924,1.993111617435388,23.315384615384616,2008-02-28,2021-03-10
540,25424883,Morretes,Inmet,-48.80868,-25.50894,50.31,21.070756895654466,39.25714285714285,4.992857142857143,0.7016807031766048,22.885714285714283,2008-03-13,2021-09-01
541,26445135,General Carneiro,Inmet,-51.35367,-26.39847,1009.01,16.403835238077047,33.542857142857144,-4.15,1.034095194423064,20.907142857142855,2008-04-10,2021-09-01
542,26445235,Clevelândia,Inmet,-52.34874,-26.4172,966.06,17.650247946497934,32.85,-2.5,2.721201005278876,24.407142857142862,2008-05-15,2021-09-01
543,22864311,Niterói,Inmet,-43.10206,-22.86739,6.0,24.89695582877961,40.833333333333336,13.0,1.3949772313296904,16.5,2018-07-12,2021-09-01
544,10083834,Jeremoabo,Inmet,-38.3459,-10.0807,261.0,25.950495836585965,39.300000000000004,14.366666666666667,2.7010135310954984,16.950000000000003,2015-08-12,2021-09-01
545,20904711,São Sebastião do Paraíso,Inmet,-47.11426,-20.90989,845.0,21.02252094717668,37.7,1.72,1.767606557377049,22.920000000000005,2015-08-17,2021-01-10
546,31525091,Mostardas,Inmet,-50.90628,-31.24828,3.82,19.34423039346808,36.025,3.9916666666666667,5.546156680296027,31.441666666666663,2007-08-02,2020-06-20
547,29365082,Canela,Inmet,-50.82723,-29.36879,830.93,15.86438701553458,32.13076923076923,-1.276923076923077,2.893902336279386,30.9,2008-08-23,2021-09-01
548,28485149,Vacaria,Inmet,-50.88274,-28.5136,969.89,15.670276440317432,32.153846153846146,-3.8461538461538463,3.3025492494754767,34.125,2008-04-25,2021-09-01
549,30995481,Dom Pedrito,Inmet,-54.81527,-30.99248,156.73,18.531263419716293,37.90909090909091,-2.1727272727272724,3.419876800794832,27.55454545454546,2010-04-27,2020-12-17
550,29455182,Teutônia,Inmet,-51.82428,-29.45033,80.41,20.004786137132434,38.81111111111111,0.5111111111111111,1.865794192904848,26.077777777777776,2012-10-21,2021-09-01
551,28655311,Ibirubá,Inmet,-53.11188,-28.65346,455.27,18.91692440801459,36.712500000000006,-0.19999999999999996,2.463352318067483,22.262500000000003,2012-12-18,2021-07-22
552,29675106,Campo Bom,Inmet,-51.06404,-29.67429,23.35,20.30961114363781,39.55,0.7750000000000001,1.269804839968775,23.05,2013-12-09,2021-09-01
553,18495316,Costa Rica,Inmet,-53.17126,-18.49267,727.34,23.26907748937462,38.166666666666664,5.477777777777778,3.286292122040072,26.988888888888887,2012-12-03,2021-09-01
554,21455155,Dracena,Inmet,-51.55225,-21.4577,380.0,24.614017759562845,39.375,5.574999999999999,2.929219945355193,26.3,2016-11-02,2021-02-22
555,10474962,Pium,Inmet,-49.62948,-10.47694,161.0,26.640069672131165,40.36,11.6,1.4303292349726768,19.419999999999998,2016-04-05,2021-04-05
556,11284721,Almas,Inmet,-47.21213,-11.2841,503.0,25.772456739526397,38.82000000000001,14.440000000000001,1.5648870673952644,23.38,2016-03-31,2020-10-28
557,4153811,Guaramiranga,Inmet,-38.93107,-4.26135,865.53,21.256515764593622,30.625,16.125,3.232357598230552,17.262500000000003,2011-10-24,2021-02-18
558,14204274,Guanambi,Inmet,-42.74965,-14.20812,552.23,26.107160963656856,38.76,16.46,3.982386048226212,22.47,2011-12-15,2021-08-31
559,20034401,Ibirité (Rola Moça),Inmet,-44.01125,-20.03146,1198.82,19.95763398486759,32.746153846153845,8.461538461538462,3.864870744010085,23.676923076923078,2008-06-06,2021-09-01
560,22094321,Três Rios,Inmet,-43.20857,-22.09839,305.0,22.37455418943533,37.839999999999996,7.459999999999999,0.8853492714025502,17.240000000000002,2016-06-07,2021-09-01
561,29085382,Tupanciretã,Inmet,-53.82665,-29.08938,462.0,18.644060109289605,36.4,-1.6600000000000001,2.1968460837887074,26.32,2016-08-10,2021-09-01
562,28705187,Serafina Corrêa,Inmet,-51.87075,-28.70481,545.0,17.914794171220407,36.166666666666664,-4.1,1.2545341530054643,22.28333333333333,2016-03-31,2021-09-01
563,33565337,Chuí,Inmet,-53.37222,-33.7423,7.41,17.356453130203132,35.278571428571425,0.7285714285714286,4.757063507985637,29.05714285714285,2008-03-14,2021-09-01
564,15375606,Cuiabá,Inmet,-56.06295,-15.5593,241.56,26.798067069997398,40.011111111111106,11.455555555555556,1.6368474065400296,20.066666666666663,2011-10-23,2021-09-01
565,14395725,Tangará da Serra,Inmet,-57.43156,-14.65012,440.01,24.734411093763573,38.766666666666666,8.9,1.9512852914389784,31.299999999999997,2011-10-23,2021-01-31
566,13275639,São José do Rio Claro,Inmet,-56.67732,-13.45398,339.59,25.625952348425717,39.355555555555554,10.377777777777778,0.8453096430739874,14.11111111111111,2011-10-23,2021-03-24
567,16275434,Rondonópolis,Inmet,-54.58015,-16.46242,289.88,25.69759866423801,40.98,8.41,1.3119909684274444,22.42,2000-01-01,2021-09-01
568,17115317,Alto Araguaia,Inmet,-53.22445,-17.33936,753.28,23.45681709168184,37.5375,7.1625,2.4393408469945346,22.085714285714285,2011-10-23,2021-01-31
569,9335723,Apiacás,Inmet,-57.39358,-9.56339,217.75,26.9029231611588,38.488888888888894,15.333333333333334,0.7554321385202535,19.61111111111111,2011-10-23,2021-05-10
570,13425945,Comodoro,Inmet,-59.76239,-13.70805,576.87,22.71802457932169,37.15,7.162499999999999,1.2259032439934083,21.7375,2011-10-23,2021-01-31
571,11165731,Juara,Inmet,-57.52664,-11.28016,263.43,25.81952212897911,40.2375,12.099999999999998,0.9279564034174688,18.2875,2011-10-23,2021-01-31
572,14255402,Paranatinga,Inmet,-54.03554,-14.42133,476.91,25.41058596799375,38.6,11.649999999999999,1.5352585328302537,23.383333333333336,2011-10-23,2021-01-31
573,12375213,Querência,Inmet,-52.22089,-12.62732,360.59,25.475451784630053,39.34285714285715,12.185714285714285,1.159406128024981,21.385714285714283,2011-10-23,2020-07-31
574,11585533,Sinop,Inmet,-55.56599,-11.98225,366.57,26.032359257090828,38.625,11.724999999999998,1.8476178983433076,20.5625,2000-01-03,2021-01-31
575,9545834,Cotriguaçu,Inmet,-58.57224,-9.9063,265.0,25.41514710729465,38.3125,13.975,1.134974629195941,29.7875,2000-01-01,2021-01-31
576,11225843,Juína,Inmet,-58.77479,-11.37513,365.39,25.181247874924104,37.14,11.66,0.9941419789227164,20.32,2011-10-23,2021-09-01
577,11415053,São Félix do Araguaia,Inmet,-50.72786,-11.61902,201.37,27.110883413565805,40.3875,16.475,1.4300369286147978,21.275000000000002,2011-10-23,2021-08-31
578,15035952,Vila Bela da Santíssima Trindade,Inmet,-59.87292,-15.0627,213.0,25.824792176251187,39.97777777777778,9.0,0.8948950039031998,19.677777777777777,2011-10-23,2020-12-31
579,10045645,Alta Floresta,Inmet,-56.17922,-10.07726,291.85,25.452936128458653,37.577777777777776,13.444444444444445,1.4660605321363525,25.588888888888892,2011-10-23,2020-08-01
580,10005579,Carlinda,Inmet,-55.82754,-9.97059,293.71,25.296714936247724,37.06666666666666,13.833333333333334,1.0536061020036425,22.866666666666664,2011-11-08,2021-01-11
581,12525823,Novo Mundo,Inmet,-58.2314,-12.5219,426.2,25.233800578974744,37.51428571428572,10.0,1.6187852914389784,21.27142857142857,2011-11-28,2020-08-22
582,13035709,Nova Maringá,Inmet,-57.0922,-13.03864,334.36,25.74245110156996,39.12222222222223,10.68888888888889,0.8492999175990977,20.28888888888889,2011-11-28,2020-11-22
583,13415475,Nova Ubiratã,Inmet,-54.75214,-13.41111,466.48,25.337790083702014,38.94444444444444,11.355555555555556,2.473996389539421,24.933333333333334,2011-11-28,2020-11-15
584,16345376,Guiratinga,Inmet,-53.76609,-16.34159,525.43,26.09029754315205,40.82222222222222,11.677777777777777,0.7663926511406018,20.355555555555558,2011-11-28,2021-06-05
585,15255934,Pontes e Lacerda,Inmet,-59.34622,-15.23458,272.53,25.36207255616273,39.21111111111111,9.044444444444444,1.0762307225258043,21.766666666666666,2011-11-22,2020-12-26
586,12736015,Vilhena,Inmet,-60.15778,-12.73486,583.3,24.65716088776129,35.94,10.05,1.7654830210772825,23.337500000000002,2011-11-28,2021-09-01
587,11446143,Cacoal,Inmet,-61.43415,-11.44584,183.53,26.635806618093504,39.12222222222222,13.144444444444444,1.3791199149969635,32.044444444444444,2011-11-28,2021-07-10
588,9946296,Ariquemes,Inmet,-62.96187,-9.949,128.44,26.16273240307053,38.375,14.937499999999998,1.437380366900859,30.51428571428571,2011-11-28,2020-08-19
589,24575280,Campina da Lagoa,Inmet,-52.80026,-24.57086,598.0,22.89437613843352,37.36666666666667,1.3,3.215113843351548,27.7,2016-10-26,2020-04-20
590,25365239,Laranjeiras do Sul,Inmet,-52.39194,-25.36894,835.0,19.179107468123867,33.8,-2.3600000000000003,1.7869102914389816,19.825,2016-10-26,2021-09-01
591,25324915,Colombo,Inmet,-49.15773,-25.32246,950.0,17.380972677595636,35.88,-1.7400000000000002,1.3954713114754098,20.28,2016-10-26,2021-09-01
592,20464040,Vila Velha,Inmet,-40.40405,-20.46707,25.0,23.76310746812385,36.0,13.7,3.02318579234973,16.660000000000004,2017-02-15,2021-08-11
593,23844615,Bertioga,Inmet,-46.14328,-23.84468,5.0,23.74066803278688,36.540000000000006,12.040000000000003,1.5695724043715846,20.44,2017-01-31,2021-09-01
